"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88"
"PID_FRA_PATHWAY",0.0157498362815563,0.268268268049813,0.0114636594161224,0.0293653888857028,0.135179369431958,0.457400904100085,0.698335235520124,0.0382402501888976,0.0241857340528479,1,0.539301710339018,0,0,0.751846354108781,0.692505136310728,0.521270432035126,0.649754150131157,0.0229540406560661,0.206316224232024,0.0409690314883641,0.648453099996177,0.0278522856875524,0.0319259971868242,0,0.633548644739875,0.00661296694069108,0.586473506370942,0.415408426408476,0.446402428844358,0.0300485812728424,0.632735173948226,0.109099103732145,0.0904699415249784,0.433272127776244,0.157265275149938,0.135179369431958,0.331011631621602,0.00864763329601142,0.262692203780413,0.030222829564667,0.106053191858357,0.372375449190521,0.0912976945714257,0.249134006584959,0.378755308424845,0.368610802937056,0.33983821360181,0.142325961587745,0.0691370540336665,0.173789786261049,0.0728552664759935,0.149806809556712,0.34409245804364,0.111588582740631,0.0365646104064247,0.370003932689475,0.203673398421322,0.368385392227921,0.0378879393882989,0.109009326573806,0.240338313149472,0.12031378630918,0.0344433154903797,0.157265275149938,0.192060704563817,0.134190438399833,0.0559723373202441,0.209637712510642,0.292787100594773,0.166919739668127,0.376487091743855,0.0729310468966826,0.0644337776701593,0.187025942140096,0.166737803165333,0.211105365780607,0.0164052457544471,0.258123778060215,0.261346299166596,0.0578683601531169,0.175229761528208,0.0946930800378143,0.117502246250446,0.151206438989188,0.171926462574038,0.0881164537443788,0.165010593228164,0.102718081100785
"05020",0.0386601389302982,0.254693079667841,0.0894496307645055,0,0.0593064663681024,0.672638327373035,0.544851806875794,0.0857082917642921,0.065991080874528,1,0.846872591719237,0.0682761686582603,0,0.512618747946053,0.512618747946053,0.468286159531998,0.512618747946053,0,0.275287261992819,0.0801345237998991,0.437516461611464,0.010641385961826,0.0277058497959302,0.0347456426452861,0.363317091003631,0,0.770212681342231,0.575818245858122,0.672063125249444,0.00397397232187074,0.509579681178346,0,0,0.39376747537589,0,0.187715418061161,0.297637880831789,0.0864218504619577,0.233790326959794,0.0303590173167523,0.00256173922449775,0.316800820422836,0.0674610991575084,0.366855637354397,0.701059866773788,0.709143047531586,0.674968032361139,0.0890000829517676,0.0582345822593716,0.257080340112641,0.0553686316435212,0.0817898294630968,0.440532427287848,0.056975233634667,0.0414851618750996,0.703896284202958,0.423944977180142,0.310105434024105,0.00187035443728235,0.0926796615075073,0.274616584245312,0.120562882202891,0.0399009394651736,0.167850435082746,0.173826029631124,0.141484568146407,0.0527377624326683,0.281307948814138,0.30071856293824,0.195068453433542,0.458170233438276,0.0738971287854415,0.0352568082776128,0.208209024875163,0.180404226519649,0.196390058713869,0.0435289193747131,0.301216477585304,0.315207785592133,0.0391840200824332,0.190255860881327,0.0762550695325334,0.147260628011178,0.150650327567437,0.169242723009198,0.0904663030143428,0.178109593985149,0.120398064189908
"PID_INTEGRIN_A4B1_PATHWAY",0.0491143337609845,0.567084199108013,0.0554107134251488,0.0438792161953383,0.184460453823944,0.650096508114188,0.434059510876027,0.0169107811068613,0,1,0.753868905692881,0.0329036132917791,0.0514050156965218,0.815314355721062,0.342333401358981,0.417609175449235,0.813124740239414,0,0.360353267869717,0.070829730975723,0.43020483614177,0,0.00328362016972867,0,0.379324485424941,0,0.507628941353931,0.542195960327543,0.537322494796816,0.00715855302539161,0.792876339051678,0.103821085151087,0.105052401476867,0.511499476669081,0.178292394445277,0.16142520470507,0.46735557256456,0.0388488742392711,0.553085253231854,0.00936499866341881,0.16142520470507,0.424809366829232,0.0563904771671624,0.367187427455135,0.643502435639496,0.643502435639496,0.578074933314564,0.0751121366063209,0,0.255297596007662,0,0.0151065952408198,0.484055628051514,0.103821085151087,0.00794793102098688,0.638157145404706,0.347687651050499,0.439303832898902,0.0510729775262534,0.090324914058554,0.259636633528878,0.151283146223396,0.0124614668791526,0.218928171621695,0.219983697531878,0.161579820105575,0.0348938399721553,0.254224749391008,0.32395676413211,0.240028953858014,0.483555507864797,0.0541992231003088,0.0421272856175936,0.227699425935059,0.20374846623422,0.197196546861407,0,0.362175678071149,0.32293102856581,0.0347494474694859,0.208671272040691,0.070250495861686,0.163725578827254,0.15184173176552,0.185966150315345,0.0930525696765938,0.201097436508517,0.13022677372093
"PID_AVB3_OPN_PATHWAY",0,0.280759479355647,0.0253675647812566,0.00105134700522168,0.137726309723751,0.560211540747818,0.761453311083563,0,0,1,0.639720257415613,0,0,0.873222511267605,0.207463472049794,0.295048976665727,0.743296060981579,0,0.205142706856477,0.0225106831558887,0.277742267195467,0,0,0,0.274332506432911,0,0.780686956955688,0.3825112178979,0.66616964351674,0,0.72318671359661,0.0926048387808052,0.0957366651350723,0.629873677564347,0.124496157071789,0.147588440916273,0.321916509434465,0,0.290121830153392,0.0754819464025001,0.152282256394147,0.517005938682337,0.0719655540079998,0.307563838095288,0.51778507716188,0.51778507716188,0.421516155352234,0.0931724369465273,0.070814445562415,0.202564998419352,0.0871467556624769,0.048188952643526,0.417911732413733,0.0742302044966929,0.060670244976,0.519037824477013,0.212386328781334,0.517005938682337,0.0681191226311185,0.0642783870447751,0.239426820341825,0.129969233862491,0.0514760234634667,0.181232483165005,0.198187573808249,0.131331885669715,0.0476378945891124,0.226320302055466,0.331522032626504,0.195004922604434,0.432139564671179,0.0542873928155564,0.0745355400120342,0.191394061564516,0.183771940121434,0.196960271598203,0.00871418147480104,0.325833336912759,0.321598314309304,0.0648121922112015,0.182564946433325,0.0624326234774758,0.141627996757673,0.128071733581572,0.151495946290969,0.0620843519949084,0.163250205543688,0.0892043258051893
"89143",0.0437202857731032,0.641635913500212,0.0956277157770981,0.0610220716207036,0.223947806317314,0.499469989057072,0.387065408606441,0.116934165993113,0.0597736354481052,1,0.769083722280309,0.053336324185373,0,0.819308629753772,0.340651040158764,0.338240472789562,0.785850908788804,0.042679078656659,0.573828960005551,0.10731830398524,0.387065408606441,0.1495514522522,0.084840126941468,0,0.360395328902681,0.0184051474821887,0.681454168241927,0.632126804069491,0.62461270456571,0.115080078814302,0.742589097518641,0.0959085353867699,0,0.520721606526605,0.260279395117336,0.0448383375351758,0.463554340089102,0.108721505199085,0.598641001593545,0,0.120960667058204,0.259663542914239,0,0.206672885074236,0.284132086756411,0.275470100697638,0.293087360316542,0.251156164510342,0.0515924715720704,0.171342770347196,0.0183581347417261,0.20388708795313,0.31990266371479,0.135584940949482,0.0243885612013402,0.3136279023629,0.178470651470713,0.230823402385755,0,0.134129638551415,0.214189754279025,0.136585805173044,0.0202276416622085,0.208218322697823,0.211747492529305,0.164307336956627,0.0796709380114408,0.192801949963259,0.251997306386801,0.224339542234546,0.337957835948543,0.108003101334465,0.0350166743591529,0.207134669744642,0.179671469603387,0.174265177391257,0.0214316459923524,0.277967734435785,0.227149064511853,0.0454061003289425,0.189805858396683,0.122123587997001,0.128664633536087,0.17217648667503,0.227003030490364,0.121310075333486,0.211126224744018,0.130037094159189
"89636",0.048146970682886,0.388182062350638,0.0838598145638983,0,0.0958239927804509,0.797667772196596,0.708802725819809,0.10415411987981,0.0961532304817355,1,1,0.0566963391388138,0.0412747131188342,0.623838371201355,0.658036412893399,0.563410100316665,0.628012939418122,0.00415003808340492,0.40968055157505,0.10163316741398,0.518544293571604,0,0.0569775478440548,0.0216872345528799,0.432976923211347,0.00455225214854997,0.882158185035432,0.680360983456506,0.797138710919185,0,0.610857970012156,0.0830896958648606,0,0.509053138163141,0.205775903735407,0.192448665008974,0.421687667518766,0.0647116090768084,0.375616936012964,0.00676733703563939,0.0223521264915565,0.419111307958237,0.0441390611146006,0.486220976089187,0.844280192736201,0.881600840358469,0.796158668954044,0.0740097412786653,0.0531290391999366,0.328848231814957,0.0400906719582805,0.0840685729147402,0.598157106703181,0.0438827106257503,0.0174370026564721,0.87398530003987,0.576900935431135,0.412781967692948,0,0.12741029145474,0.348945135820457,0.163371492855517,0.0212593776825116,0.228526975694362,0.240363906629121,0.188561252260422,0.0603217613601456,0.346438348391635,0.400556758455766,0.258057783647064,0.594552868280085,0.0886107081472037,0.030594082596064,0.273479766925651,0.235028539389294,0.254151734293291,0.0384719442851744,0.398006067200742,0.408491242638862,0.0333718542260688,0.248110613574453,0.101052491300301,0.178474587478212,0.199881944921936,0.235416422910744,0.122500917809755,0.237164942030417,0.155299123065772
"88662",0.0363432365692342,0.31132378267485,0.0291232057365048,0.0310751917758864,0.14509027126545,0.499170625505171,0.679247087827604,0.011872312687261,0.0390946435601218,1,0.625914326457414,0,0.0413588295137798,0.769207703787691,0.578142233783607,0.277930392573366,0.760116624142495,0.0230926856727204,0.290560969950909,0.0339834798542206,0.666244457647262,0.0236913114354665,0.0265878514679103,0.00355043908132864,0.298480860423991,0.0112443223396136,0.685974932343402,0.575691264211841,0.596967214948511,0.00492203350761155,0.742463286510966,0.0737175357871124,0.072573631939541,0.324484089672323,0.182701616242496,0.1029404630277,0.321584600789329,0.00308803234718293,0.282963145844178,0.0138465668701252,0.169795979247559,0.436724046726945,0.0684764002174124,0.24718119674719,0.437515772676897,0.437515772676897,0.377676353178723,0.115103007387888,0.0394337441012047,0.166305485417184,0.0380237904609899,0.0911523720808881,0.34652796593858,0.0932878190823901,0.0162105917611884,0.437515772676897,0.206869639505414,0.436724046726945,0.0139271938371176,0.0729086075934794,0.203597622700307,0.106511854277205,0.0147727693940418,0.167700270009913,0.172120932083008,0.12048182287339,0.0369558865535218,0.190037487257286,0.272492671090041,0.186052095762063,0.401138480691714,0.048033414232155,0.0385262446838921,0.170105841891056,0.153309090405664,0.152150848350488,0.0025601829746848,0.287035483253708,0.258110984410169,0.0357698799913125,0.157640128431088,0.0653885069989515,0.106826361737778,0.120041033281191,0.156825842699961,0.0651299025762719,0.154537432175669,0.0853810387221442
"72054",0.159015846197559,0.34530057913425,0.0524159241154495,0.0177211081193997,0.146084596105953,0.41602956623925,0.630206564374211,0.0327506518158142,0,1,0.715666766257418,0.0420796440137522,0.00458602074051008,0.707250795117976,0.578558585093308,0.280372007694042,0.703727086467791,0,0.303811946321125,0.0475561918157772,0.594202025013194,0,0,0,0.510118596896609,0,0.720152371468099,0.466940232842246,0.447863338300039,0,0.668666901127466,0.0522116043884794,0.0155703849364468,0.508811479543157,0.104433188971634,0.0148903235850396,0.508811479543157,0.0497657832908762,0.28773277856312,0,0.113114482027675,0.238152227270099,0.0183099923631173,0.264905409397713,0.415033158876159,0.447863338300039,0.454476921339851,0.0472742668198574,0.00363003215909438,0.1767408160585,0,0.0248407471319243,0.395698480093822,0.0432253942498858,0.0138205254269692,0.478275465107466,0.382798922508388,0.226347588341372,0.0236304068273886,0.0355540507050303,0.200892250437803,0.0869756927159645,0.0141743414081234,0.146427041113013,0.140070439122424,0.104809503805061,0.0237000818311276,0.202462274735428,0.233530800590996,0.17037943722301,0.404050794755175,0.0250462920269245,0.0258739071598842,0.161672664652111,0.133255272736686,0.128009957171349,0,0.266294673980009,0.238589757257759,0.0263964251608632,0.141923922532471,0.0255774732299104,0.100976972005097,0.0943310854198009,0.135811734472127,0.039396526545654,0.139223315859814,0.0607460837197547
"PID_INTEGRIN_A9B1_PATHWAY",0,0.52851496535102,0,0.0869260211262911,0.167364986042372,0.770512551696039,0.578505741694542,0,0,1,0.844996934859512,0,0,0.681355878518515,0.490295625296976,0.467361529165761,0.690906659973009,0.0866857523815345,0.360029095989994,0.00493514596750263,0.514081338612355,0.0900823802571755,0.0399033969341737,0.00725221679683547,0.423809356839353,0.0884082821246574,0.60556240373664,0.614003876508787,0.606188184975436,0.0839971103986511,0.636106751141677,0.0877565833987831,0.0907296506506133,0.525080390239425,0.145755258367953,0.154031039627702,0.466269989709602,0,0.470029593029755,0.0485280449525058,0.162992906320907,0.565917949353441,0.0293935895824817,0.368758982862957,0.821120539025314,0.723498265931638,0.538817723671583,0.079800239989359,0.0646969067933159,0.255707205789549,0.0521225571266133,0.080685782012493,0.513826368037867,0.105276479507314,0.0565289039667317,0.693282404946536,0.272434554092526,0.588233910760124,0.0416780988199411,0.124189142885984,0.309511970383707,0.169895055597739,0.0534587043955271,0.246641007521405,0.268530813075249,0.182684821240853,0.0809260479976201,0.287033136717217,0.40124340253039,0.269569582497338,0.541431864475507,0.070239733959357,0.0789618815272918,0.254790288495338,0.24113720869875,0.25825061476931,0.0436478122460053,0.409211757211147,0.379819798824204,0.078462470342077,0.244201488651894,0.0917540591031193,0.176439811677207,0.189136731442413,0.225279419284836,0.114655179821962,0.229575102864064,0.151935747349621
"94913",0.0879975403000033,0.311641247831907,0.0131505960590838,0,0.111568820443067,0.81780731629611,0.475088281189386,0.00943720975407046,0.0118455402899336,1,0.833328342973838,0.00112670975333339,0,0.938343272794172,0.208068280676493,0.373720599612157,0.540940655672162,0,0.231061206784329,0.0134159917717109,0.371253900303799,0,0.00245180720360342,8.02662257871663e-05,0.368808032091059,0,0.453179613260566,0.423763060643995,0.533303617991815,0,0.526593227457394,0.0411344681697792,0.0425673936160568,0.520019644797248,0.0681758223681824,0.132601893232006,0.390952423319419,0.0116452949140687,0.316724245599445,0,0.125762616806612,0.657488285881711,0.0500516264280919,0.307808753188808,0.679422159789146,0.679422159789146,0.487002548528754,0.0666857539726386,0.016676500299145,0.198513860032166,0.0106966240168465,0.0517142554549327,0.480031825209781,0.0596464594306194,0,0.659826328277893,0.222350562902266,0.664328424557492,0,0.0664748339686996,0.229297281113335,0.112815201957138,0,0.174176821698909,0.19527315949179,0.114933804374314,0.0213483203992339,0.217925488403417,0.318694458906,0.189977586248707,0.509706426334432,0.0275319057426794,0.0117908820296544,0.187924022766157,0.17351090651863,0.186154680499151,0,0.349566081494592,0.31759626827817,0.0113074511932708,0.174941080191026,0.0349899153173488,0.120187122731618,0.118695886337786,0.149091664543661,0.0609310322352188,0.160720707345966,0.0901314296761857
"BIOCARTA_COMP_PATHWAY",0.0405089899393072,0.417700418972855,0.063588378422062,0,0.0875851156595087,0.772218426825713,0.677208840061503,0.0810280505915776,0.0742103527702094,1,0.980709309185136,0.0452052166658686,0.0152535273257586,0.622727004782676,0.611852280195176,0.552969946888621,0.620156535024196,0.00483455962713612,0.448317396922303,0.0787722075730492,0.496150678928436,0.0222664241219339,0.053428195812632,0.011040033884943,0.430528431474234,0.000186202744659919,0.877725261105596,0.663213515054703,0.778503920992442,0,0.595776342528611,0.048392898553079,0,0.491127489502128,0.182148476094412,0.187576904497333,0.418413513358418,0.0559961667762449,0.414815513156702,0.0120156271779078,0.0166692535234072,0.328063637463311,0.0380558579118829,0.455453589189064,0.788298868057179,0.840543825077503,0.773195380604,0.0682950954194882,0.0575251543067103,0.314146872491495,0.047465635293945,0.0745359595933312,0.56841189991418,0.0422614144181337,0.0247725622943056,0.839755964116385,0.572040512605363,0.319072379994664,0,0.111931970284446,0.319686995974192,0.145562746761132,0.0171083239581501,0.208791644930612,0.217667385244228,0.173611381268644,0.0513078628754773,0.318892901938217,0.354073637819797,0.238722378494808,0.569189890409809,0.0796159060183924,0.0275679978887523,0.256629616085279,0.213999119868946,0.229863865459679,0.0316370781560242,0.364081048574148,0.356169964889815,0.0306248902020981,0.228939615500357,0.0887413615561791,0.159699925870719,0.185580616311883,0.220279065542797,0.108024451311601,0.222023605925359,0.139705738380337
"88602",0.0512803964412728,0.420076568118149,0.0750729955193538,0,0.0727824819807725,0.649294600696561,0.42939155825858,0.0176889406110984,0.0446536124197729,0.571428883421707,0.621213388172348,0.0248888780445533,0.0406144682566442,0.527266004332708,0.278067214375475,0.39809602962308,0.526153150949501,0.00812042693818165,0.296677732986962,0.0635252929918882,0.338783644565876,0.0132910464682941,0.0134888650102891,0.00508217117678643,0.301860081757765,0.0166491462844147,0.453844868186028,0.42055774415076,0.508400801083687,0.019356552613812,0.493918868152673,0.0331412855548791,0.00324140870405989,0.460603957266112,0.0627959923508329,0.119902174252284,0.368747871943302,0.0322334634802769,0.42869490010286,0.0162458010270168,0.180234179206379,0.935426243374672,0.0311623149914646,0.280654414264483,0.892843513311977,0.82620142190945,0.400211758721457,0.0465392635639367,0.0255703559837821,0.184357235864294,0.0248384187415619,0.0251344272531812,0.374310273926529,0.0403718819125878,0.0126648536451789,0.764944126215932,0.18220425640139,1,0.0254743478163676,0.0908849297487733,0.232201357195111,0.113102364105347,0.0172274634774336,0.169035330825348,0.197313078990134,0.114852469215808,0.0259552498410175,0.204661450844912,0.307932336908062,0.183359805968619,0.375030558403272,0.0543617690576504,0.0202079862498778,0.179465682042046,0.173512678968778,0.19827742048497,0.0128975814431353,0.28676741927014,0.276728049093181,0.0192252368211261,0.173364409640343,0.0550431101916091,0.128794782418189,0.126524520949274,0.144886227645382,0.0826624688771774,0.150235276560961,0.110119597533003
